SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME, CENSUS2010POP , ESTIMATESBASE2010 , POPESTIMATE2010 , POPESTIMATE2011 , POPESTIMATE2012 , POPESTIMATE2013 , POPESTIMATE2014 , POPESTIMATE2015 , POPESTIMATE2016 , POPESTIMATE2017 
71,34,29,3940,3940,0,1,A,Beach Haven borough,New Jersey,"  1,170.00 ","  1,170.00 ","  1,172.00 ","  1,171.00 ","  1,168.00 ","  1,166.00 ","  1,168.00 ","  1,170.00 ","  1,174.00 ","  1,182.00 "
61,34,29,0,4180,0,0,F,Beachwood borough,New Jersey,"  11,045.00 ","  11,042.00 ","  11,053.00 ","  11,062.00 ","  11,036.00 ","  11,106.00 ","  11,199.00 ","  11,211.00 ","  11,205.00 ","  11,248.00 "
71,34,29,4180,4180,0,1,A,Beachwood borough,New Jersey,"  11,045.00 ","  11,042.00 ","  11,053.00 ","  11,062.00 ","  11,036.00 ","  11,106.00 ","  11,199.00 ","  11,211.00 ","  11,205.00 ","  11,248.00 "
61,34,29,0,5305,0,1,A,Berkeley township,New Jersey,"  41,255.00 ","  41,275.00 ","  41,298.00 ","  41,358.00 ","  41,286.00 ","  41,505.00 ","  41,624.00 ","  41,720.00 ","  41,739.00 ","  41,747.00 "
61,34,29,0,7420,0,1,A,Brick township,New Jersey,"  75,072.00 ","  75,054.00 ","  75,067.00 ","  75,075.00 ","  74,883.00 ","  74,939.00 ","  75,014.00 ","  74,995.00 ","  75,120.00 ","  75,516.00 "
61,34,29,0,18670,0,1,A,Eagleswood township,New Jersey,"  1,603.00 ","  1,601.00 ","  1,601.00 ","  1,602.00 ","  1,603.00 ","  1,604.00 ","  1,600.00 ","  1,605.00 ","  1,603.00 ","  1,611.00 "
61,34,29,0,30390,0,0,F,Harvey Cedars borough,New Jersey,  337.00 ,  340.00 ,  340.00 ,  340.00 ,  340.00 ,  341.00 ,  342.00 ,  341.00 ,  340.00 ,  342.00 
71,34,29,30390,30390,0,1,A,Harvey Cedars borough,New Jersey,  337.00 ,  340.00 ,  340.00 ,  340.00 ,  340.00 ,  341.00 ,  342.00 ,  341.00 ,  340.00 ,  342.00 
61,34,29,0,34530,0,0,F,Island Heights borough,New Jersey,"  1,673.00 ","  1,644.00 ","  1,642.00 ","  1,639.00 ","  1,634.00 ","  1,635.00 ","  1,648.00 ","  1,642.00 ","  1,649.00 ","  1,667.00 "
71,34,29,34530,34530,0,1,A,Island Heights borough,New Jersey,"  1,673.00 ","  1,644.00 ","  1,642.00 ","  1,639.00 ","  1,634.00 ","  1,635.00 ","  1,648.00 ","  1,642.00 ","  1,649.00 ","  1,667.00 "
61,34,29,0,34680,0,1,A,Jackson township,New Jersey,"  54,856.00 ","  54,895.00 ","  55,063.00 ","  55,330.00 ","  55,474.00 ","  55,898.00 ","  56,332.00 ","  56,450.00 ","  56,735.00 ","  57,073.00 "
61,34,29,0,37380,0,1,A,Lacey township,New Jersey,"  27,644.00 ","  27,642.00 ","  27,670.00 ","  27,729.00 ","  27,944.00 ","  28,097.00 ","  28,306.00 ","  28,448.00 ","  28,593.00 ","  28,819.00 "
61,34,29,0,37770,0,0,F,Lakehurst borough,New Jersey,"  2,654.00 ","  2,654.00 ","  2,655.00 ","  2,653.00 ","  2,646.00 ","  2,658.00 ","  2,693.00 ","  2,694.00 ","  2,691.00 ","  2,697.00 "
71,34,29,37770,37770,0,1,A,Lakehurst borough,New Jersey,"  2,654.00 ","  2,654.00 ","  2,655.00 ","  2,653.00 ","  2,646.00 ","  2,658.00 ","  2,693.00 ","  2,694.00 ","  2,691.00 ","  2,697.00 "
61,34,29,0,38550,0,1,A,Lakewood township,New Jersey,"  92,843.00 ","  92,792.00 ","  93,208.00 ","  93,879.00 ","  95,025.00 ","  96,454.00 ","  98,079.00 ","  99,222.00 ","  100,841.00 ","  102,682.00 "
61,34,29,0,39390,0,0,F,Lavallette borough,New Jersey,"  1,875.00 ","  1,875.00 ","  1,878.00 ","  1,874.00 ","  1,870.00 ","  1,848.00 ","  1,800.00 ","  1,807.00 ","  1,834.00 ","  1,849.00 "
71,34,29,39390,39390,0,1,A,Lavallette borough,New Jersey,"  1,875.00 ","  1,875.00 ","  1,878.00 ","  1,874.00 ","  1,870.00 ","  1,848.00 ","  1,800.00 ","  1,807.00 ","  1,834.00 ","  1,849.00 "
61,34,29,0,40560,0,1,A,Little Egg Harbor township,New Jersey,"  20,065.00 ","  20,064.00 ","  20,128.00 ","  20,266.00 ","  20,293.00 ","  20,345.00 ","  20,378.00 ","  20,633.00 ","  20,944.00 ","  21,177.00 "
61,34,29,0,41250,0,1,A,Long Beach township,New Jersey,"  3,051.00 ","  3,070.00 ","  3,073.00 ","  3,076.00 ","  3,062.00 ","  3,044.00 ","  3,028.00 ","  3,049.00 ","  3,051.00 ","  3,065.00 "
61,34,29,0,43140,0,1,A,Manchester township,New Jersey,"  43,070.00 ","  43,057.00 ","  43,093.00 ","  43,012.00 ","  42,931.00 ","  43,165.00 ","  43,502.00 ","  43,529.00 ","  43,524.00 ","  43,395.00 "
61,34,29,0,43380,0,0,F,Mantoloking borough,New Jersey,  296.00 ,  294.00 ,  294.00 ,  291.00 ,  290.00 ,  259.00 ,  254.00 ,  250.00 ,  252.00 ,  257.00 
71,34,29,43380,43380,0,1,A,Mantoloking borough,New Jersey,  296.00 ,  294.00 ,  294.00 ,  291.00 ,  290.00 ,  259.00 ,  254.00 ,  250.00 ,  252.00 ,  257.00 
61,34,29,0,54300,0,1,A,Ocean township,New Jersey,"  8,332.00 ","  8,329.00 ","  8,372.00 ","  8,439.00 ","  8,497.00 ","  8,606.00 ","  8,717.00 ","  8,847.00 ","  9,021.00 ","  9,049.00 "
61,34,29,0,54450,0,0,F,Ocean Gate borough,New Jersey,"  2,011.00 ","  2,003.00 ","  2,000.00 ","  2,007.00 ","  2,000.00 ","  1,995.00 ","  1,999.00 ","  1,997.00 ","  2,010.00 ","  2,021.00 "
71,34,29,54450,54450,0,1,A,Ocean Gate borough,New Jersey,"  2,011.00 ","  2,003.00 ","  2,000.00 ","  2,007.00 ","  2,000.00 ","  1,995.00 ","  1,999.00 ","  1,997.00 ","  2,010.00 ","  2,021.00 "
61,34,29,0,58590,0,0,F,Pine Beach borough,New Jersey,"  2,127.00 ","  2,130.00 ","  2,135.00 ","  2,136.00 ","  2,126.00 ","  2,135.00 ","  2,150.00 ","  2,153.00 ","  2,153.00 ","  2,168.00 "
71,34,29,58590,58590,0,1,A,Pine Beach borough,New Jersey,"  2,127.00 ","  2,130.00 ","  2,135.00 ","  2,136.00 ","  2,126.00 ","  2,135.00 ","  2,150.00 ","  2,153.00 ","  2,153.00 ","  2,168.00 "
61,34,29,0,59790,0,1,A,Plumsted township,New Jersey,"  8,421.00 ","  8,432.00 ","  8,437.00 ","  8,449.00 ","  8,426.00 ","  8,457.00 ","  8,521.00 ","  8,524.00 ","  8,532.00 ","  8,543.00 "
61,34,29,0,59880,0,0,F,Point Pleasant borough,New Jersey,"  18,392.00 ","  18,373.00 ","  18,390.00 ","  18,385.00 ","  18,357.00 ","  18,412.00 ","  18,482.00 ","  18,504.00 ","  18,560.00 ","  18,651.00 "
71,34,29,59880,59880,0,1,A,Point Pleasant borough,New Jersey,"  18,392.00 ","  18,373.00 ","  18,390.00 ","  18,385.00 ","  18,357.00 ","  18,412.00 ","  18,482.00 ","  18,504.00 ","  18,560.00 ","  18,651.00 "
61,34,29,0,59910,0,0,F,Point Pleasant Beach borough,New Jersey,"  4,665.00 ","  4,685.00 ","  4,685.00 ","  4,673.00 ","  4,660.00 ","  4,623.00 ","  4,586.00 ","  4,572.00 ","  4,549.00 ","  4,544.00 "
71,34,29,59910,59910,0,1,A,Point Pleasant Beach borough,New Jersey,"  4,665.00 ","  4,685.00 ","  4,685.00 ","  4,673.00 ","  4,660.00 ","  4,623.00 ","  4,586.00 ","  4,572.00 ","  4,549.00 ","  4,544.00 "
61,34,29,0,66450,0,0,F,Seaside Heights borough,New Jersey,"  2,887.00 ","  2,887.00 ","  2,887.00 ","  2,885.00 ","  2,877.00 ","  2,885.00 ","  2,893.00 ","  2,892.00 ","  2,898.00 ","  2,903.00 "
71,34,29,66450,66450,0,1,A,Seaside Heights borough,New Jersey,"  2,887.00 ","  2,887.00 ","  2,887.00 ","  2,885.00 ","  2,877.00 ","  2,885.00 ","  2,893.00 ","  2,892.00 ","  2,898.00 ","  2,903.00 "
61,34,29,0,66480,0,0,F,Seaside Park borough,New Jersey,"  1,579.00 ","  1,581.00 ","  1,581.00 ","  1,580.00 ","  1,576.00 ","  1,577.00 ","  1,567.00 ","  1,553.00 ","  1,553.00 ","  1,549.00 "
71,34,29,66480,66480,0,1,A,Seaside Park borough,New Jersey,"  1,579.00 ","  1,581.00 ","  1,581.00 ","  1,580.00 ","  1,576.00 ","  1,577.00 ","  1,567.00 ","  1,553.00 ","  1,553.00 ","  1,549.00 "
61,34,29,0,67110,0,0,F,Ship Bottom borough,New Jersey,"  1,156.00 ","  1,147.00 ","  1,148.00 ","  1,147.00 ","  1,142.00 ","  1,139.00 ","  1,125.00 ","  1,129.00 ","  1,140.00 ","  1,143.00 "
71,34,29,67110,67110,0,1,A,Ship Bottom borough,New Jersey,"  1,156.00 ","  1,147.00 ","  1,148.00 ","  1,147.00 ","  1,142.00 ","  1,139.00 ","  1,125.00 ","  1,129.00 ","  1,140.00 ","  1,143.00 "
61,34,29,0,69510,0,0,F,South Toms River borough,New Jersey,"  3,684.00 ","  3,685.00 ","  3,686.00 ","  3,686.00 ","  3,677.00 ","  3,693.00 ","  3,711.00 ","  3,737.00 ","  3,764.00 ","  3,772.00 "
71,34,29,69510,69510,0,1,A,South Toms River borough,New Jersey,"  3,684.00 ","  3,685.00 ","  3,686.00 ","  3,686.00 ","  3,677.00 ","  3,693.00 ","  3,711.00 ","  3,737.00 ","  3,764.00 ","  3,772.00 "
61,34,29,0,70320,0,1,A,Stafford township,New Jersey,"  26,535.00 ","  26,541.00 ","  26,586.00 ","  26,705.00 ","  26,709.00 ","  26,811.00 ","  26,692.00 ","  26,966.00 ","  27,174.00 ","  27,346.00 "
61,34,29,0,71640,0,0,F,Surf City borough,New Jersey,"  1,205.00 ","  1,180.00 ","  1,180.00 ","  1,180.00 ","  1,174.00 ","  1,175.00 ","  1,175.00 ","  1,179.00 ","  1,179.00 ","  1,187.00 "
71,34,29,71640,71640,0,1,A,Surf City borough,New Jersey,"  1,205.00 ","  1,180.00 ","  1,180.00 ","  1,180.00 ","  1,174.00 ","  1,175.00 ","  1,175.00 ","  1,179.00 ","  1,179.00 ","  1,187.00 "
61,34,29,0,73125,0,1,A,Toms River township,New Jersey,"  91,239.00 ","  91,265.00 ","  91,332.00 ","  91,398.00 ","  91,718.00 ","  91,071.00 ","  90,295.00 ","  90,839.00 ","  91,889.00 ","  93,017.00 "
61,34,29,0,74210,0,0,F,Tuckerton borough,New Jersey,"  3,347.00 ","  3,348.00 ","  3,351.00 ","  3,348.00 ","  3,344.00 ","  3,358.00 ","  3,378.00 ","  3,378.00 ","  3,379.00 ","  3,372.00 "
71,34,29,74210,74210,0,1,A,Tuckerton borough,New Jersey,"  3,347.00 ","  3,348.00 ","  3,351.00 ","  3,348.00 ","  3,344.00 ","  3,358.00 ","  3,378.00 ","  3,378.00 ","  3,379.00 ","  3,372.00 "
50,34,31,0,0,0,0,A,Passaic County,New Jersey,"  501,226.00 ","  501,622.00 ","  502,343.00 ","  504,472.00 ","  506,161.00 ","  507,960.00 ","  510,058.00 ","  510,927.00 ","  511,265.00 ","  512,607.00 "
157,34,31,6340,0,0,0,A,Bloomingdale borough,New Jersey,"  7,656.00 ","  7,665.00 ","  7,673.00 ","  7,726.00 ","  7,742.00 ","  7,764.00 ","  8,216.00 ","  8,227.00 ","  8,229.00 ","  8,242.00 "
157,34,31,13690,0,0,0,A,Clifton city,New Jersey,"  84,136.00 ","  84,099.00 ","  84,201.00 ","  84,888.00 ","  85,153.00 ","  85,597.00 ","  86,095.00 ","  86,320.00 ","  86,414.00 ","  86,607.00 "
157,34,31,29070,0,0,0,A,Haledon borough,New Jersey,"  8,318.00 ","  8,322.00 ","  8,331.00 ","  8,384.00 ","  8,396.00 ","  8,418.00 ","  8,439.00 ","  8,450.00 ","  8,450.00 ","  8,463.00 "
157,34,31,30570,0,0,0,A,Hawthorne borough,New Jersey,"  18,791.00 ","  18,786.00 ","  18,805.00 ","  18,925.00 ","  18,959.00 ","  18,999.00 ","  19,048.00 ","  19,075.00 ","  19,068.00 ","  19,101.00 "
157,34,31,53040,0,0,0,A,North Haledon borough,New Jersey,"  8,417.00 ","  8,422.00 ","  8,434.00 ","  8,489.00 ","  8,502.00 ","  8,524.00 ","  8,546.00 ","  8,556.00 ","  8,556.00 ","  8,570.00 "
157,34,31,56550,0,0,0,A,Passaic city,New Jersey,"  69,781.00 ","  69,814.00 ","  69,906.00 ","  70,325.00 ","  70,361.00 ","  70,671.00 ","  71,040.00 ","  71,137.00 ","  71,148.00 ","  71,247.00 "
157,34,31,57000,0,0,0,A,Paterson city,New Jersey,"  146,199.00 ","  146,203.00 ","  146,499.00 ","  145,981.00 ","  146,944.00 ","  147,313.00 ","  147,605.00 ","  147,829.00 ","  148,031.00 ","  148,678.00 "
157,34,31,60090,0,0,0,A,Pompton Lakes borough,New Jersey,"  11,097.00 ","  11,097.00 ","  11,112.00 ","  11,182.00 ","  11,191.00 ","  11,195.00 ","  11,211.00 ","  11,205.00 ","  11,204.00 ","  11,206.00 "
157,34,31,61170,0,0,0,A,Prospect Park borough,New Jersey,"  5,865.00 ","  5,865.00 ","  5,872.00 ","  5,909.00 ","  5,918.00 ","  5,932.00 ","  5,947.00 ","  5,955.00 ","  5,955.00 ","  5,964.00 "
157,34,31,63150,0,0,0,A,Ringwood borough,New Jersey,"  12,228.00 ","  12,267.00 ","  12,281.00 ","  12,366.00 ","  12,402.00 ","  12,439.00 ","  12,467.00 ","  12,492.00 ","  12,485.00 ","  12,454.00 "
157,34,31,73140,0,0,0,A,Totowa borough,New Jersey,"  10,804.00 ","  10,800.00 ","  10,814.00 ","  10,887.00 ","  10,903.00 ","  10,861.00 ","  10,797.00 ","  10,808.00 ","  10,810.00 ","  10,817.00 "
157,34,31,76730,0,0,0,A,Wanaque borough,New Jersey,"  11,116.00 ","  11,067.00 ","  11,081.00 ","  11,315.00 ","  11,437.00 ","  11,577.00 ","  11,763.00 ","  11,804.00 ","  11,838.00 ","  11,994.00 "
157,34,31,82423,0,0,0,A,Woodland Park borough,New Jersey,"  11,819.00 ","  11,819.00 ","  11,842.00 ","  11,987.00 ","  12,093.00 ","  12,253.00 ","  12,439.00 ","  12,521.00 ","  12,732.00 ","  12,834.00 "
157,34,31,99990,0,0,0,F,Balance of Passaic County,New Jersey,"  94,999.00 ","  95,396.00 ","  95,492.00 ","  96,108.00 ","  96,160.00 ","  96,417.00 ","  96,445.00 ","  96,548.00 ","  96,345.00 ","  96,430.00 "
61,34,31,0,6340,0,0,F,Bloomingdale borough,New Jersey,"  7,656.00 ","  7,665.00 ","  7,673.00 ","  7,726.00 ","  7,742.00 ","  7,764.00 ","  8,216.00 ","  8,227.00 ","  8,229.00 ","  8,242.00 "
71,34,31,6340,6340,0,1,A,Bloomingdale borough,New Jersey,"  7,656.00 ","  7,665.00 ","  7,673.00 ","  7,726.00 ","  7,742.00 ","  7,764.00 ","  8,216.00 ","  8,227.00 ","  8,229.00 ","  8,242.00 "
61,34,31,0,13690,0,0,F,Clifton city,New Jersey,"  84,136.00 ","  84,099.00 ","  84,201.00 ","  84,888.00 ","  85,153.00 ","  85,597.00 ","  86,095.00 ","  86,320.00 ","  86,414.00 ","  86,607.00 "
71,34,31,13690,13690,0,1,A,Clifton city,New Jersey,"  84,136.00 ","  84,099.00 ","  84,201.00 ","  84,888.00 ","  85,153.00 ","  85,597.00 ","  86,095.00 ","  86,320.00 ","  86,414.00 ","  86,607.00 "
61,34,31,0,29070,0,0,F,Haledon borough,New Jersey,"  8,318.00 ","  8,322.00 ","  8,331.00 ","  8,384.00 ","  8,396.00 ","  8,418.00 ","  8,439.00 ","  8,450.00 ","  8,450.00 ","  8,463.00 "
71,34,31,29070,29070,0,1,A,Haledon borough,New Jersey,"  8,318.00 ","  8,322.00 ","  8,331.00 ","  8,384.00 ","  8,396.00 ","  8,418.00 ","  8,439.00 ","  8,450.00 ","  8,450.00 ","  8,463.00 "
61,34,31,0,30570,0,0,F,Hawthorne borough,New Jersey,"  18,791.00 ","  18,786.00 ","  18,805.00 ","  18,925.00 ","  18,959.00 ","  18,999.00 ","  19,048.00 ","  19,075.00 ","  19,068.00 ","  19,101.00 "
71,34,31,30570,30570,0,1,A,Hawthorne borough,New Jersey,"  18,791.00 ","  18,786.00 ","  18,805.00 ","  18,925.00 ","  18,959.00 ","  18,999.00 ","  19,048.00 ","  19,075.00 ","  19,068.00 ","  19,101.00 "
61,34,31,0,40620,0,1,A,Little Falls township,New Jersey,"  14,432.00 ","  14,434.00 ","  14,448.00 ","  14,537.00 ","  14,562.00 ","  14,573.00 ","  14,556.00 ","  14,538.00 ","  14,502.00 ","  14,502.00 "
61,34,31,0,53040,0,0,F,North Haledon borough,New Jersey,"  8,417.00 ","  8,422.00 ","  8,434.00 ","  8,489.00 ","  8,502.00 ","  8,524.00 ","  8,546.00 ","  8,556.00 ","  8,556.00 ","  8,570.00 "
71,34,31,53040,53040,0,1,A,North Haledon borough,New Jersey,"  8,417.00 ","  8,422.00 ","  8,434.00 ","  8,489.00 ","  8,502.00 ","  8,524.00 ","  8,546.00 ","  8,556.00 ","  8,556.00 ","  8,570.00 "
61,34,31,0,56550,0,0,F,Passaic city,New Jersey,"  69,781.00 ","  69,814.00 ","  69,906.00 ","  70,325.00 ","  70,361.00 ","  70,671.00 ","  71,040.00 ","  71,137.00 ","  71,148.00 ","  71,247.00 "
71,34,31,56550,56550,0,1,A,Passaic city,New Jersey,"  69,781.00 ","  69,814.00 ","  69,906.00 ","  70,325.00 ","  70,361.00 ","  70,671.00 ","  71,040.00 ","  71,137.00 ","  71,148.00 ","  71,247.00 "
61,34,31,0,57000,0,0,F,Paterson city,New Jersey,"  146,199.00 ","  146,203.00 ","  146,499.00 ","  145,981.00 ","  146,944.00 ","  147,313.00 ","  147,605.00 ","  147,829.00 ","  148,031.00 ","  148,678.00 "
71,34,31,57000,57000,0,1,A,Paterson city,New Jersey,"  146,199.00 ","  146,203.00 ","  146,499.00 ","  145,981.00 ","  146,944.00 ","  147,313.00 ","  147,605.00 ","  147,829.00 ","  148,031.00 ","  148,678.00 "
61,34,31,0,60090,0,0,F,Pompton Lakes borough,New Jersey,"  11,097.00 ","  11,097.00 ","  11,112.00 ","  11,182.00 ","  11,191.00 ","  11,195.00 ","  11,211.00 ","  11,205.00 ","  11,204.00 ","  11,206.00 "
71,34,31,60090,60090,0,1,A,Pompton Lakes borough,New Jersey,"  11,097.00 ","  11,097.00 ","  11,112.00 ","  11,182.00 ","  11,191.00 ","  11,195.00 ","  11,211.00 ","  11,205.00 ","  11,204.00 ","  11,206.00 "
61,34,31,0,61170,0,0,F,Prospect Park borough,New Jersey,"  5,865.00 ","  5,865.00 ","  5,872.00 ","  5,909.00 ","  5,918.00 ","  5,932.00 ","  5,947.00 ","  5,955.00 ","  5,955.00 ","  5,964.00 "
71,34,31,61170,61170,0,1,A,Prospect Park borough,New Jersey,"  5,865.00 ","  5,865.00 ","  5,872.00 ","  5,909.00 ","  5,918.00 ","  5,932.00 ","  5,947.00 ","  5,955.00 ","  5,955.00 ","  5,964.00 "
61,34,31,0,63150,0,0,F,Ringwood borough,New Jersey,"  12,228.00 ","  12,267.00 ","  12,281.00 ","  12,366.00 ","  12,402.00 ","  12,439.00 ","  12,467.00 ","  12,492.00 ","  12,485.00 ","  12,454.00 "
71,34,31,63150,63150,0,1,A,Ringwood borough,New Jersey,"  12,228.00 ","  12,267.00 ","  12,281.00 ","  12,366.00 ","  12,402.00 ","  12,439.00 ","  12,467.00 ","  12,492.00 ","  12,485.00 ","  12,454.00 "
61,34,31,0,73140,0,0,F,Totowa borough,New Jersey,"  10,804.00 ","  10,800.00 ","  10,814.00 ","  10,887.00 ","  10,903.00 ","  10,861.00 ","  10,797.00 ","  10,808.00 ","  10,810.00 ","  10,817.00 "
71,34,31,73140,73140,0,1,A,Totowa borough,New Jersey,"  10,804.00 ","  10,800.00 ","  10,814.00 ","  10,887.00 ","  10,903.00 ","  10,861.00 ","  10,797.00 ","  10,808.00 ","  10,810.00 ","  10,817.00 "
61,34,31,0,76730,0,0,F,Wanaque borough,New Jersey,"  11,116.00 ","  11,067.00 ","  11,081.00 ","  11,315.00 ","  11,437.00 ","  11,577.00 ","  11,763.00 ","  11,804.00 ","  11,838.00 ","  11,994.00 "
71,34,31,76730,76730,0,1,A,Wanaque borough,New Jersey,"  11,116.00 ","  11,067.00 ","  11,081.00 ","  11,315.00 ","  11,437.00 ","  11,577.00 ","  11,763.00 ","  11,804.00 ","  11,838.00 ","  11,994.00 "
61,34,31,0,77840,0,1,A,Wayne township,New Jersey,"  54,717.00 ","  54,713.00 ","  54,763.00 ","  55,097.00 ","  55,054.00 ","  55,202.00 ","  55,162.00 ","  55,229.00 ","  55,052.00 ","  55,072.00 "
61,34,31,0,79460,0,1,A,West Milford township,New Jersey,"  25,850.00 ","  26,249.00 ","  26,281.00 ","  26,474.00 ","  26,544.00 ","  26,642.00 ","  26,727.00 ","  26,781.00 ","  26,791.00 ","  26,856.00 "
61,34,31,0,82423,0,0,F,Woodland Park borough,New Jersey,"  11,819.00 ","  11,819.00 ","  11,842.00 ","  11,987.00 ","  12,093.00 ","  12,253.00 ","  12,439.00 ","  12,521.00 ","  12,732.00 ","  12,834.00 "
71,34,31,82423,82423,0,1,A,Woodland Park borough,New Jersey,"  11,819.00 ","  11,819.00 ","  11,842.00 ","  11,987.00 ","  12,093.00 ","  12,253.00 ","  12,439.00 ","  12,521.00 ","  12,732.00 ","  12,834.00 "
50,34,33,0,0,0,0,A,Salem County,New Jersey,"  66,083.00 ","  66,069.00 ","  65,982.00 ","  65,883.00 ","  65,446.00 ","  64,840.00 ","  64,360.00 ","  63,730.00 ","  63,158.00 ","  62,792.00 "
157,34,33,21240,0,0,0,A,Elmer borough,New Jersey,"  1,395.00 ","  1,395.00 ","  1,389.00 ","  1,382.00 ","  1,374.00 ","  1,357.00 ","  1,344.00 ","  1,333.00 ","  1,322.00 ","  1,312.00 "
157,34,33,57750,0,0,0,A,Penns Grove borough,New Jersey,"  5,147.00 ","  5,144.00 ","  5,130.00 ","  5,096.00 ","  5,054.00 ","  5,005.00 ","  4,966.00 ","  4,908.00 ","  4,861.00 ","  4,831.00 "
157,34,33,65490,0,0,0,A,Salem city,New Jersey,"  5,146.00 ","  5,146.00 ","  5,123.00 ","  5,078.00 ","  5,031.00 ","  4,978.00 ","  4,928.00 ","  4,861.00 ","  4,805.00 ","  4,774.00 "
157,34,33,82720,0,0,0,A,Woodstown borough,New Jersey,"  3,505.00 ","  3,508.00 ","  3,505.00 ","  3,628.00 ","  3,599.00 ","  3,563.00 ","  3,535.00 ","  3,503.00 ","  3,473.00 ","  3,454.00 "
157,34,33,99990,0,0,0,F,Balance of Salem County,New Jersey,"  50,890.00 ","  50,876.00 ","  50,835.00 ","  50,699.00 ","  50,388.00 ","  49,937.00 ","  49,587.00 ","  49,125.00 ","  48,697.00 ","  48,421.00 "
61,34,33,0,880,0,1,A,Alloway township,New Jersey,"  3,467.00 ","  3,469.00 ","  3,464.00 ","  3,444.00 ","  3,443.00 ","  3,410.00 ","  3,386.00 ","  3,355.00 ","  3,320.00 ","  3,327.00 "
61,34,33,0,10610,0,1,A,Carneys Point township,New Jersey,"  8,049.00 ","  8,051.00 ","  8,036.00 ","  7,987.00 ","  7,955.00 ","  7,891.00 ","  7,865.00 ","  7,796.00 ","  7,744.00 ","  7,702.00 "
61,34,33,0,21240,0,0,F,Elmer borough,New Jersey,"  1,395.00 ","  1,395.00 ","  1,389.00 ","  1,382.00 ","  1,374.00 ","  1,357.00 ","  1,344.00 ","  1,333.00 ","  1,322.00 ","  1,312.00 "
71,34,33,21240,21240,0,1,A,Elmer borough,New Jersey,"  1,395.00 ","  1,395.00 ","  1,389.00 ","  1,382.00 ","  1,374.00 ","  1,357.00 ","  1,344.00 ","  1,333.00 ","  1,322.00 ","  1,312.00 "
61,34,33,0,21330,0,1,A,Elsinboro township,New Jersey,"  1,036.00 ","  1,036.00 ","  1,034.00 ","  1,027.00 ","  1,019.00 ","  1,008.00 ","  1,000.00 ",  991.00 ,  982.00 ,  976.00 
61,34,33,0,41640,0,1,A,Lower Alloways Creek township,New Jersey,"  1,770.00 ","  1,780.00 ","  1,778.00 ","  1,767.00 ","  1,752.00 ","  1,741.00 ","  1,727.00 ","  1,711.00 ","  1,699.00 ","  1,688.00 "
61,34,33,0,43200,0,1,A,Mannington township,New Jersey,"  1,806.00 ","  1,812.00 ","  1,809.00 ","  1,801.00 ","  1,797.00 ","  1,782.00 ","  1,769.00 ","  1,746.00 ","  1,735.00 ","  1,731.00 "
61,34,33,0,54810,0,1,A,Oldmans township,New Jersey,"  1,773.00 ","  1,773.00 ","  1,769.00 ","  1,800.00 ","  1,832.00 ","  1,850.00 ","  1,835.00 ","  1,816.00 ","  1,803.00 ","  1,792.00 "
61,34,33,0,57750,0,0,F,Penns Grove borough,New Jersey,"  5,147.00 ","  5,144.00 ","  5,130.00 ","  5,096.00 ","  5,054.00 ","  5,005.00 ","  4,966.00 ","  4,908.00 ","  4,861.00 ","  4,831.00 "
71,34,33,57750,57750,0,1,A,Penns Grove borough,New Jersey,"  5,147.00 ","  5,144.00 ","  5,130.00 ","  5,096.00 ","  5,054.00 ","  5,005.00 ","  4,966.00 ","  4,908.00 ","  4,861.00 ","  4,831.00 "
61,34,33,0,57870,0,1,A,Pennsville township,New Jersey,"  13,409.00 ","  13,410.00 ","  13,378.00 ","  13,284.00 ","  13,135.00 ","  12,988.00 ","  12,875.00 ","  12,739.00 ","  12,620.00 ","  12,499.00 "
61,34,33,0,58530,0,1,A,Pilesgrove township,New Jersey,"  4,016.00 ","  4,020.00 ","  4,075.00 ","  4,179.00 ","  4,146.00 ","  4,112.00 ","  4,079.00 ","  4,039.00 ","  4,013.00 ","  3,993.00 "
61,34,33,0,59130,0,1,A,Pittsgrove township,New Jersey,"  9,393.00 ","  9,386.00 ","  9,362.00 ","  9,317.00 ","  9,247.00 ","  9,147.00 ","  9,084.00 ","  9,012.00 ","  8,906.00 ","  8,864.00 "
61,34,33,0,61470,0,1,A,Quinton township,New Jersey,"  2,666.00 ","  2,640.00 ","  2,636.00 ","  2,612.00 ","  2,593.00 ","  2,570.00 ","  2,552.00 ","  2,526.00 ","  2,504.00 ","  2,489.00 "
61,34,33,0,65490,0,0,F,Salem city,New Jersey,"  5,146.00 ","  5,146.00 ","  5,123.00 ","  5,078.00 ","  5,031.00 ","  4,978.00 ","  4,928.00 ","  4,861.00 ","  4,805.00 ","  4,774.00 "
71,34,33,65490,65490,0,1,A,Salem city,New Jersey,"  5,146.00 ","  5,146.00 ","  5,123.00 ","  5,078.00 ","  5,031.00 ","  4,978.00 ","  4,928.00 ","  4,861.00 ","  4,805.00 ","  4,774.00 "
61,34,33,0,75110,0,1,A,Upper Pittsgrove township,New Jersey,"  3,505.00 ","  3,499.00 ","  3,494.00 ","  3,481.00 ","  3,469.00 ","  3,438.00 ","  3,415.00 ","  3,394.00 ","  3,371.00 ","  3,360.00 "
